1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167
1		4	4	4	5	4	4	5	5	2	4	4	3	2	3	5	3	4	5	4	4	4	4	3	5	2	5	2	4	4	3	3	4	3	4	4	4	4	2	2	3	1	1	5	3	5	2		2		3	1	3	1	1	1	2								5		12	2			3		5	6	7		9			12	13	14			17	18							25					30					2	10 years	3		1	3		4	2 times								8				3								2	1													1	2																	9	2	2	New Jersey
1		4	4	3	4	3	3	5	2	1	5	1	1	4	2	2	4	2	3	4	3	4	4	3	5	3	2	3	3	2	2	3	2	3	4	3	3	2	1	1	1	1	1	5	2	4	2		2		2	2	2	1	1	1	2				1						19	2			3		5		7	8				12		14	15								23										33		2	1.5 years	3		1	3		2								7	8										9		2	1																						lupus									9	2	1	Pennsylvania
1		4																																																																																																																																																																				
1		4	4	4	4	4	4	5	5	2	4	4	4	4	4	5	5	5	4	3	4	3	3	3	3	3	3	3	3	3	2	2	3	2	2	4	3	3	4	2	2	1	1	5	2	5	1	2 years	1	12	3	2	1	2	1	1			4					4			16	2					5	6	7	8						14			17																		2	1 year	1		1	1		4	5								8										9		1		2	3	4						10												9		1									2	2	NY
1		4	4	3	3	3	2	3	3	2	4	2	2	2	2	3	2	3	5	2	3	2	2	2	2	2	4	2	2	3	3	2	2	3	2	4	2	3	2	2	2	3	1	5	3	2	4		2		3	3	3	1	1	1									5		16	2	1						7					12		14			17								25				29			32	33		1		1		1	2		3									8				3								1			3											1				5													8		2	1	New York
1		4	3	3	3	2	2	2	1	2	2	2	1	2	1	1	1	2	2	4	2	3	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	5	3	5	3	6 months	1	8 months	3	2	1	2	1	1	2								5		"3
"	2		2	3			6						12		14		16	17															32			2	3 months	3		1	4		4	100								8										9		1								8	9			12										9										9	2	1	Washington
1		4	2	2	3	3	3	2	1	4	2	2	2	1	1	2	2	3	2	2	3	3	2	2	2	2	2	1	3	2	1	2	2	2	2	3	3	2	4	1	2	1	1	5	2	5	1	3 months	2		3	2	2	1	1	1			4						5		"22
"	2		2	3		5		7		9		11	12	13	14	15				19										29				33		2	3 months	2		1	3		3									8										9		2	1													1				5			8											9	2	1	Minnesota
1		4	1	1	2	1	1	1	2	3	3	1	1	1	1	3	1	1	3	3	3	2	3	2	2	1	1	4	5	4	4	1	2	2	3	3	5	4	2	1	1	1	1	3	3	2																																																																																																																								
1		4	4	4	5	4	3	4	3	4	3	2	1	2	3	5	3	3	4	4	4	3	3	3	4	1	3	3	3	2	3	1	3	2	2	3	3	2	2	2	5	1	1	5	3	4	3		2		3	3	1	2	2	1		3							5		19	2			3		5				9			12		14	15		17						23	24		26	27						33		2	5 years	2		1	2		4	2								8										9		1												12				3													6		8		2	1	New york
1		4	3	2	2	2	3	3	5	4	5	1	1	2	1	5	5	3	2	1	3	2	3	3	3	3	3	2	1	2	4	2	1	2	2	2	1	2	3	2	1	3	1	5	3	2	4		2		3	2	3	2	1	1	2								5		16	2			3					8										18					23										33		2	8 months	3		1	2		4	2								8										9		1				4								12				3													6				2	1	New Jersey
1		4	4	5	5	5	5	5	3	4	1	2	1	3	2	5	4	5	4	3	5	4	4	5	2	2	5	4	5	4	3	3	1	5	5	3	5	4	5	1	1	1	1	4	2	5	1	1 year	1	1 year	3	3	2	2	1	1	2		4					4			22	2			3		5		7	8				12	13	14	15	16	17						23	24	25		27	28	29						2	19 years	3		1	3		4	3		2	3	4	5		7	8											Narcolepsy, CFS	3	1									10		12		1							8		Chronic Fatigue Syndrome, Fibromyalgia								8		2	1	NJ
1		4																																																																																																																																																																				
1		4	5	4	5	5	1	5	5	2	1	4	4	3	2	5	5	5	5	5	5	4	4	5	4	5	4	5	4	4	5	3	4	3	5	5	4	4	4	1	1	3	3	1	2	2	2		1	1 year	3	1	3	1	1	1	2	3	4		1					Dq8	15	2			3		5		7	8				12	13		15			18							25		27						33		2	1 year	3		2	3		4	3	1														6					1		2									11							5			8						4				8		1	1	Michigan
1		4																																																																																																																																																																				
1		4																																																																																																																																																																				
1		4	3	1	1	1	1	4	3	5	1	2	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	2	4	1	3	1	5	1	2	2		2		3	2	1	1	1	1			4						5		25	2	1																			20	21	22	23	24	25	26	27							34	1		2		3	2		4	2					5			8				3								3	1																				8											9	2	1	New Jersey
1		4	5	3	4	3	4	5	4	3	3	3	4	1	5	3	2	5	4	4	3	3	1	3	4	3	3	4	4	2	4	2	3	2	2	2	4	2	2	1	1	1	1	5	2	5	4		2		3	2	3	1	1	1	2				1						24	2			3					8							15	16			19																2	3 years	3		1	3		3									8										9		2	1																					9										9	2	1	Idaho
1		4																																																																																																																																																																				
1		4	2	2	2	3	4	4	4	3	3	3	2	2	2	4	4	3	4	4	4	3	3	3	3	3	3	3	4	4	3	3	3	3	4	4	4	4	3	2	2	1	1	5	3	3	2		2		3	1	2	1	1	1	2				1						20	2	1		3		5	6	7					12		14				18	19				23	24	25				29				33		2	15 years	3		1	2		2								7				2	3			6					2	1													1		3	4	5	6		8	9		1		3	4	5					2	1	Ohio
1		4	3	3	3	3	4	5	5	3	4	4	3	2	3	5	5	5	4	4	3	3	3	2	4	3	3	3	4	1	2	2	3	2	3	3	4	1	1	1	1	1	1	5	3	2	2		2		3	3	3	1	1	1	2		4						5		18	2			3		5		7	8	9			12		14		16							23	24	25			28							2	2 years	2		1	2		1			2	3	4				8										9		2	1															3		5			8											9	2	1	PA
1		4	3	4	3	3	3	4	4	3	3	1	2	2	1	3	2	2	3	2	3	1	1	2	2	3	2	2	2	3	2	1	1	1	2	2	2	3	2	1	1	1	1	5	3	3	4		2		3	2	3	2	1	1	2	3			1						19	2			3		5						11																								2	4 months	3		1	3		3									8											Raynaud's Syndrome	2	1															3		5														9	2	1	Wisconsin
1		4	2	1	1	2	2	3	4	5	2	1	1	1	1	3	1	3	4	3	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	5	3	5	3	a few months	2		3	2	3	1	1	1	2								5		10	2			3																															34	2	a couple weeks	3		1	3		4	yearly appointment with gastroenterologist								8										9		1		2		4						10							4															9	2	1	massachusetts
1		4																																																																																																																																																																				
1		4	3	3	4	3	2	5	1	1	5	4	3	3	4	4	3	5	5	5	4	3	2	2	1	2	1	3	4	2	5	1	3	3	3	3	4	2	3	1	1	1	1	5	3	3	3		2		3	2	1	1	1	1	2				1		3	4			24	2			3		5		7	8				12	13	14	15		17	18	19								27		29				33		2	3 months	2		1	3		4	1								8											Vitiligo	2	1															3																9	2	1	Georgia
1		4																																																																																																																																																																				
1		4	5	3	3	2	5	5	5	2	5	2	2	2	3	4	4	4	4	4	3	3	3	3	2	1	3	3	4	4	4	2	2	2	2	2	4	4	4	1	1	1	1	5	3	2	1	1 year	2		3	1	3	2	1	1	2	3							5		19	2			3		5		7	8				12		14		16	17						23				27						33		2	1 year	3		1	3		3									8										9		2	1																	5			8								6				2	1	Virginia
1		4	3	2	4	3	3	5	4	2	5	2	1	3	2	5	3	4	4	3	3	3	2	2	4	1	3	1	3	3	1	1	2	2	2	2	3	3	2	1	1	2	1	5	2	3	3		2		3	3	2	1	1	1	2								5		18	2			3		5														19								27						33		2	1 year after the onset of the worst symptoms. I had experiences more mild discomfort the majority of my life.	3		1	3		4	3- including followup visits with my gasteroenterologist								8										9		2	1																					9										9	2	1	Pennsylvania
1		4	3	3	3	2	3	3	3	4	5	1	1	1	1	3	3	1	2	2	3	3	3	3	3	3	3	3	4	3	3	2	3	3	2	4	4	3	2	1	1	1	1	5	3	5	3	2 months	1	6 months	3	1	1	1	1	1	2				1						15	2			3		5		7	8	9			12	13	14	15		17		19																2	14 years	1		1	2		4	5								8				3								1			3											1					6													9	1	1	California
1		4	4	5	5	5	5	5	4	2	4	2	3	3	2	5	5	5	3	5	5	3	4	3	3	3	3	3	4	3	3	2	3	2	3	4	4	3	4	1	1	1	1	5	3	5	1		2		3	1	3	1	1	1	2				1	2			5		14	2			3		5		7	8				12	13		15				19								27		29						2	5 months	1		1	2		4	4								8											asthma, vertigo	2	1																		6										6				2	1	Pennsylvania
1		4																																																																																																																																																																				
1		4	4	3	3	3	2	4	1	3	2	1	1	2	2	4	2	1	1	5	2	4	3	2	5	4	4	3	4	4	5	2	3	2	2	4	4	4	2	1	2	1	1	5	3	3	3		2		1	1	3	1	1	1			4		1						19	2	1		3		5		7	8				12	13	14	15	16			19								27					32			2	7 months	2		1	3		4	3								8										9		2	1																					9							6				2	1	Colorado
1		4	4	4	5	5	5	5	5	1	5	2	2	2	2	4	3	5	5	5	5	5	2	5	5	2	2	5	5	5	4	4	1	2	4	4	5	5	2	1	1	1	1	5	2	5	1		2		3	2	2	1	1	1	2								5		24	2			3									12		14																			33		2	2 months	3		1	3		3									8										9		2	1																					9										9	2	1	WI
1		4	5	5	4	2	3	5	3	2	5	4	4	2	4	4	4	5	5	4	5	3	5	4	4	3	5	3	5	3	5	5	4	4	5	5	5	3	4	1	4	1	1	5	3	5	4		1	18 months	2	3	2	1	1	1	2		4						5		22	2			3		5		7	8				12	13			16	17										27		29			32			2	4 months	3		1	3		3									8										9		2	1																					9										9	2	1	California
1		4	3	4	4	4	3	3	4	2	3	2	1	1	2	3	1	2	2	4	4	5	1	2	5	2	4	2	2	1	2	1	3	1	3	2	2	1	1	1	1	1	1	5	2	3	3		2		3	1	3	2	1	1	2								5		21	2			3		5			8					13			16																			1		3		1	3		4	8								8										9		1				4														5					Multiple sclerosis		2								2	1	Massachusetts
1		4	5	5	5	5	5	5	5	5	5	5	3	5	5	3	5	3	5	5	5	4	4	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	1	2	4	5	2	1	2		1	6 months	3	3	2	1	2					5					5		19	2			3		5		7	8	9	10		12		14	15	16	17	18	19														33		1		5	my father who also has it	2	5	none	1										no help									9		2			3																			9										9	2	1	ohio
1		4	1	2	4	4	1	3	1	3	3	4	1	1	1	4	1	1	1	1	4	4	4	4	4	4	4	4	5	5	4	3	3	3	4	4	5	5	2	1	3	1	1	5	3	1	4		1	1 year	3	1	2	1	1	1	2	3			1						"19
"	2	1		3		5			8					13	14		16																			2	19 years	1		3	3		4	3				4														9		2	1													1		3		5														9	2	1	Virginia
1		4	5	5	5	5	3	5	5	1	5	3	4	3	4	5	5	5	4	5	5	4	2	4	2	5	4	1	3	2	1	2	3	2	3	4	3	2	4	1	4	1	1	5	2	5	1	Not sure	1	Approximately 3 months	3	2	2	1	1	1	2				1			4			23	2			3					8			11	12				16		18															33		2	2 years	3		3	3		4	5								8										9	None that I am aware of as of now	2	1													1				5					Asthma									9	2	1	North Carolina
1		4	3	4	5	4	4	5	4	4	3	2	3	2	3	3	4	4	5	5	5	3	2	3	3	3	3	3	4	1	4	3	3	2	2	2	4	1	2	2	4	1	1	5	3	3	3	7 days	2	3 months	1	1	2	1	1	1	2				1			4			"23
"	2			3		5		7								15																				2	5 months	3		1	3		3									8										9		2	1													1							8											9	2	1	Illinois
1		4																																																																																																																																																																				
1		4																																																																																																																																																																				
1		4	5	5	5	5	2	5	5	1	5	2	4	1	2	2	5	4	4	4	5	3	3	4	5	2	5	1	5	3	3	1	2	2	4	2	5	3	1	1	1	1	1	5	2	4	3		2		3	1	3	1	1	1		3							5		13	2					5																														1		3		1	3		1		1				5													9		1			3																		8											9	2	1	pennsylvania
1		4	3	2	5	5	4	5	5	5	5	3	3	1	5	5	5	5	5	5	5	4	5	5	5	3	3	2	5	3	3	2	3	3	3	3	5	3	3	1	1	1	1	5	2	5	2		1	16	3	3	2	1	1	1	2								5		17	2			3					8				12			15	16																	33		1		3		3	3		1		1																	9		2	1																					9										9	2	1	Pennsylvania
1		4	5	5	5	2	5	5	5	3	5	5	2	4	4	5	5	5	5	5	5	2	2	4	3	1	1	2	5	5	5	1	2	4	4	5	5	5	1	1	1	1	1	5	3	4		not sure	1	16 years old	3	3	2	1	1	1	2								5		16	2			3									12		14	15														29						2	about 6 months I believe	5	Pediatric Gastroenterologist	3	3		4	Too many times to count; I have other health issues and the discussion always falls back to my celiac levels (which are fine)					5			8										9	None that have been diagnosed	2	1													1									Lupis									9	2	1	Georgia
1		4	2	3	4	4	2	2	2	1	4	1	2	1	1	3	2	4	5	5	3	3	2	3	3	4	3	2	2	4	4	3	2	3	2	4	2	4	2	1	1	1	1	5	2	5	2		2		3	2	2	1	1	1	2	3						4			19	2			3	4	5	6		8						14	15	16		18	19				23									32			2	2 years	3		1	3		4	5								8										9		2	1																					9										9	2	2	Michigan
1		4	2	1	2	1	1	2	2	5	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	5	3	2	1		2		3	3	3	1	1	1	2								5		1.5	2																											27						33		2	3 weeks	3		1	2		4	7								8										9		2	1															3														7			2	1	PA
1		4	5	2	5	5	5	5	5	2	2	3	2	1	1	5	5	5	5	5	5	4	4	2	4	1	4	1	5	3	5	4	3	3	3	3	5	3	5	1	4	1	1	5	2	5	1		1	2 years	3	2	2	1	1			3							5		22	2			3		5		7					12	13		15	16		18	19									28							2	8 years	2		3	3		4	once								8			2									1												12						5														9			
1		4	2	1	2	1	1	3	1	1	1	1	1	1	1	3	2	1	3	2	2																																																																																																																																																	
1		4																																																																																																																																																																				
1		4	1	2	2	3	1	2	1	5	2	1	1	2	1	3	1	2	2	1	2	2	2	3	2	1	3	3	4	1	3	1	2	3	1	1	4	1	1	1	1	1	1	5	3	3	1		1		3	2	2	1	1	1	2								5		16	2			3		5		7					12																							2	3-5 months	3		1	3		2									8										9		1				4																		9								7			2	1	MA
1		4	4	3	2	2	4	3	5	3	2	2	1	4	3	4	3	5	3	5	4	2	1	3	4	2	4	2	4	3	4	3	2	3	2	3	4	3	5	1	3	1	1	5	3	4	4		2		3	2	3	1	1	1									5		24	2			3		5			8				12			15	16	17		19								27		29				33		2	1 year	2		1	2		3									8										9		3	1																					9										9	2	1	Canada
1		4	3	2	4	1	3	3	4	3	3	3	2	1	1	4	3	2	4	3	3	2	3	3	3	3	3	2	2	3	3	3	2	1	2	3	2	3	1	1	1	1	1	5	2	5	2		1	1 year	3	2	3	1	1	1	2						3	4			21	2			3		5		7	8				12		14	15	16			19						25				29						2	6 months	3		1	4		3									8										9		2	1																					9										9	2	1	california
1		4	5	5	5	5	5	5	2	1	4	4	2	1	3	4	3	5	1	3	5	2	2	4	1	2	4	2	5	5	1	3	2	3	1	5	5	5	2	1	1	1	1	5	2	4	2		2		3	3	3	1	1	1	2				1			4			13	2	1		3		5	6						12		14													27			30					2	10 years	5	Endocrinologist	1	3		1		1						7			1										1												12		1																		9	2	1	Nc
1		4	2	2	4	1	2	4	3	5	5	2	1	1	1	3	1	5	5	4	2	3	2	3	3	1	2	2	4	2	4	2	2	1	1	1	4	2	2	2	1	1	1	5	3	5	1	1 year +	1	6 months	3	1	3	1	1		2								5		16	2						6						12											23							30					1		1		1	1		1		1		3		5		7											9		1		2		4		6				10		12		1				5														9	2	1	Colorado
1		4																																																																																																																																																																				
1		4	2	1	1	1	2	3	2	5	1	1	1	1	1	2	2	2	1	4	2																																																																																																																																																	
1		4	2	1	1	1	2	4	3	4	2	2	1	1	1	1	2	2	1	1	2	3	2	3	2	2	3	1	3	4	2	2	2	2	2	2	3	4	1	1	2	1	1	5	3	4		1 year	1	12 and 10 months	3	1	3	1	1	1	2	3			1		3	4			12	2			3		5	6						12											23												2	2 years	1		1	2		4	5								8										9		1		2																				9										9	1	1	Connecticut
1		4	4	4	3	3	1	2	1	3	2	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	5	2	4	3		1	11 months	1	1	1	1	1	1	2				1						13	2	1																	18																	1		3		3	2		4	2								8		1	2	3								2	1													1		3	4															9	2	1	Pennsylvania
1		4	3	2	4	2	1	3	2	5	3	4	2	4	1	5	2	4	4	3	5	2	1	1	3	1	3	3	4	4	3	1	2	1	2	3	4	4	3	1	1	1	1	5	3	5	1	Not sure	2		4	3	2	1	1	1									5		"18
"	2			3					8							15	16											27						33		2	1.5 months	2		1	5	Naturopath	4	the day I got diagnosed so once		2	3		5	6												9		2	1																4						Chron's, Graves disease									9	2	1	Colorado
1		4	1	1	1	1	5	1	2	4	1	1	1	3	1	2	1	2	5	4	1	3	2	2	3	1	3	2	3	2	4	1	2	3	2	4	3	2	1	1	1	1	1	5	3	5	4		2		2	1	1	1	2				4						5		20	1			3		5							12	13	14	15		17	18	19								27						33		2	2 months	5	zito scan	1	5	myself	3				3	4	5	6												9		3	1																		6												8		2	1	California
1		4																																																																																																																																																																				
1		4	5	4	5	5	3	5	5	2	4	3	4	4	5	5	3	5	5	5	5	3	3	3	4	4	3	4	5	5	4	4	3	2	2	2	5	5	5	3	4	1	4	1	3	2	2		1	24	3	1	2	1	1	1	2				1						15	2			3	4		6				10		12		14	15		17	18	19				23	24	25	26	27	28	29				33		2	4 yeArs	3		1	2		1				3		5						2									1		2																				9										9	2	1	Maine
1		4	4	3	4	3	5	5	5	3	3	3	3	2	3	5	3	5	4	5	4	3	1	3	4	1	4	3	3	1	4	3	3	3	3	2	3	1	2	1	1	1	1	5	3	1	4		2		3	1	1	1	1	1	2								5		13	2	1		3		5	6	7				11	12	13			16		18	19				23		25							32			2	6 months	3		1	3		4	1					5							3	4							1												12										9										9	2	1	Iowa
1		4	4	2	2	2	4	4	2	3	2	3	1	2	3	4	3	3	3	4	3	4	1	4	4	2	4	3	3	3	3	1	3	1	4	2	3	3	2	1	2	1	1	5	3	5	1		2		3	2	3	1	1	1	2				1				5		19	2			3		5		7	8			11	12				16							23												2	1 year	3		1	3		4	5								8										9		2	1																					9		1									2	1	Massachusetts
1		4	4	2	5	4	5	5	5	2	5	3	1	1	2	5	5	5	5	5	4	3	2	4	3	3	5	2	4	3	4	1	3	2	3	4	4	3	1	1	1	1	1	5	3	4	3		2	12 years	3	2	1	1	1	1	2								5		"12
"	1			3		5		7	8				12					17						23				27						33		2	3	3		1	2		2							6												9		2	1													1		3																9	2	1	Michigan
1		4	5	4	4	2	4	4	5	4	5	4	2	2	2	3	3	4	4	2	3	1	3	3	3	1	2	3	4	3	3	2	2	3	2	5	4	3	3	1	1	1	1	5	3	3	4		2		3	2	3	1	1	1	2								5		22	2			3		5		7		9			12	13	14	15		17		19									28					33		2	4 months	3		1	4		4	2								8										9		2	1																					9						5					1	1	Utah
1		4	3	3	2	2	5	4	3	2	4	2	2	1	2	2	2	4	4	4	3	1	2	2	1	1	1	2	2	2	3	2	2	1	2	1	2	2	4	1	2	1	1	5	3	4	1	4 months	1	4 months	3	3	2	1	1	1			4				3	4			19	2	1	2	3	4			7	8	9	10		12		14	15	16		18	19			22	23	24	25	26	27	28	29				33		2	5 years	3		1	3		3		1		3	4	5														Eczema	1				4													4						Eczema						6	7			2	7	Ohio
1		4	3	1	2	1	4	5	3	5	1	1	1	1	1	2	2	1	2	2	1	3	2	2	3	1	4	1	1	2	1	1	3	2	1	1	1	2	1	1	1	2	2	5	2	3	2		1	10 months 1993	2	1	2	1	1	1			4						5		19	2			3				7							14	15			18	19				23	24	25							32			2	4 months	2		1	4		3						5		7	8			2				6					1											11	12				3					8											9	2	2	Oregon
1		4	5	5	4	3	4	5	5	2	5	3	4	5	5	4	4	4	5	5	5	2	3	2	4	1	2	3	5	3	3	2	3	3	3	5	5	3	2	3	4	2	1	4	3	4	4		2		1	3	1	1	1	1	2								5		14	2	1					6																							29	30					1		1		1	2		2				3									3								2	1																					9										9	2	1	California
1		4	2	2	3	3	3	5	5	5	2	3	3	4	3	4	4	4	3	5	5	2	1	1	2	2	2	2	3	1	3	1	2	2	2	2	3	1	2	1	1	1	1	5	3	4	3	1 year	1	6 months	3	2	3	1	1	1	2								5		"17
"	2			3												15								23												1		3		1	3		4	once								8										9		2	1													1																	8		2	1	Rhode Island
1		4	5	4	5	5	5	5	4	5	2	2	3	1	2	4	3	3	5	5	5																																																																																																																																																	
1		4	5	4	4	5	5	5	5	3	3	4	5	2	2	3	4	5	5	4	4	5	5	5	5	5	5	5	5	5	5	4	2	2	4	5	5	5	1	1	3	1	1	5	3	5	2		1	1	1	1	3	1	1	1			4						5		14	2	1		3				7	8				12		14		16	17		19										29						1		3		3	3		1		1																	9		1			3											1			4															9	2	1	Tennessee
1		4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	1	1	4	1	1	5	2	1	4		2		3	1	1	1	1	1	2								5		22	2	1		3		5		7					12	13	14	15	16																	33		2	3 weeks	3		1	3		2									8										9		2	1																					9										9	2	7	Florida
1		4																																																																																																																																																																				
1		4	4	5	5	4	4	5	3	1	5	5	3	2	3	3	3	3	4	1	5	4	3	4	4	4	5	3	5	4	3	5	4	4	5	4	5	4	1	1	4	1	1	5	2	4	3		1	8 months	3	1	3	1	1	1									5		22	2	1		3		5		7	8		10		12	13	14	15	16	17	18	19				23	24	25		27		29			32	33		2	8 years	2		1	4		3			2	3	4			7	8											fibromyalgia, Epstein-Barr	1				4										1	2			5			8											9	2	1	Pennsylvania
1		4	3	3	4	4	2	4	2	2	4	4	4	3	2	3	4	4	4	4	4	3	2	3	2	2	1	1	3	2	2	1	2	2	2	3	3	2	2	1	2	1	1	5	3	5	1	6 months	1	12 years	3	2	1	1	1	1	2								5		"12
"	2		2	3			6		8					13	14																					1		3		1	2		4	2								8										9		2	1																					9							6				1	1	Nebraska
1		4	2	1	4	3	2	5	1	4	1	1	1	1	1	5	1	3	2	4	4	2	3	3	3	3	5	2	4	3	2	1	2	2	2	3	4	3	2	1	1	2	1	5	3	3	1	3 years	1	9 months approx	2	1	2	2	1	1									5		13	2			3		5		7	8				12		14																					2	12.5 years	2		1	5	myself	1						5			8										9		2	1																	5			8											9	2	1	Pennsylvania
1		4	3	1	2	2	2	4	4	4	4	1	1	1	1	4	3	2	1	1	1	1	2	3	1	2	1	1	2	2	3	1	2	2	1	2	2	2	1	1	1	1	1	5	3	3	4		2		4	3	1	1	2	1									5		12	2									9			12							19														33		1		2		1	2		1						5													9		1		2		4			7				11											9										9	2	1	California
1		4	3	3	2	2	4	4	4	2	5	1	1	4	3	3	2	2	3	3	2	1	2	2	2	2	1	3	4	1	3	1	2	2	2	2	4	1	2	2	1	1	1	5	3	2	2		2		3	1	1	1	1	1	2								5		21	2			3																				23												2	3 years	5	hematologist	1	5	I don't know who. Looking for a doctor who might know anything about it. .	1				3															9		2	1																					9										9	2	1	Missouri
1		4																																																																																																																																																																				
1		4	2	5	4	5	3	5	3	1	5	2	1	1	3	1	1	3	5	5	5	4	4	3	3	2	2	1	5	5	2	3	3	3	3	4	5	5	2	3	4	1	1	3	3	4	2		2		3	1	3	1	1	1		3	4						5		15	2	1				5		7				11			14	15	16		18			21		23	24	25										2	4 years	1		3	2		2				3	4	5										6					2	1													1	2	3	4	5	6		8			1	2				6				2	1	tennesee
1		4	4	4	5	4	4	5	5	5	1	1	1	1	1	2	1	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2	3	2	5	5	2	1	1	2	1	5	3	5	1	1 year	2		3	2	2	1	1	1									5		19	2			3		5		7	8				12		14		16	17		19													32			2	3 years	4		3	4		3								7											9		1						6					11	12										9										9	2	1	Washington
1		4	2	2	5	4	2	3	4	4	3	1	1	1	2	3	2	4	5	3	5	1	2	1	2	1	1	1	2	4	2	1	2	2	1	1	2	4	2	1	2	1	1	5	3	3	1	1 year	1		2	2	3	1	1	1	2								5		22	1												12		14																					1		2		1	3		4	5								8										9		2	1													1														5	6				2	1	Pennsylvania
